_id,task,label,difficulty,correct_answer,target_image,presented_images[0],presented_images[1],presented_images[2],presented_images[3],group_order,rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,ppt_id,correct,__v,response.age,response.gender,response.english_first,response.response,participant_response,final_response,correct_response,response.ppt_id_manual
6872c3c27ccbcb9157f6fdad,comprehension,lollipop,1,2,images/lollipop.jpg,images/doorbell.jpg,images/lollipop.jpg,images/crumb.jpg,images/candy.jpg,PC,3162,<h3>Which is the lollipop?</h3>,1,html-button-response,75,2.1.0,254927,P1752351427893,true,0,,,,,,,,
6872c3c97ccbcb9157f6fdaf,comprehension,sink,1,1,images/sink.jpg,images/sink.jpg,images/stair.jpg,images/knitting.jpg,images/toilet.jpg,PC,6179,<h3>Which is the sink?</h3>,0,html-button-response,76,2.1.0,261109,P1752351427893,true,0,,,,,,,,
6872c3cb7ccbcb9157f6fdb1,comprehension,potato,1,2,images/potato.jpg,images/dragonfly.jpg,images/potato.jpg,images/pot.jpg,images/glasses.jpg,PC,2333,<h3>Which is the potato?</h3>,1,html-button-response,77,2.1.0,263444,P1752351427893,true,0,,,,,,,,
6872c3d17ccbcb9157f6fdb3,comprehension,horn,1,1,images/horn.jpg,images/horn.jpg,images/chin.jpg,images/bone.jpg,images/ladybug.jpg,PC,6359,<h3>Which is the horn?</h3>,2,html-button-response,78,2.1.0,269807,P1752351427893,false,0,,,,,,,,
6872c3d77ccbcb9157f6fdb5,comprehension,scoop,1,4,images/scoop.jpg,images/cauliflower.jpg,images/sauce.jpg,images/statue.jpg,images/scoop.jpg,PC,5799,<h3>Which is the scoop?</h3>,1,html-button-response,79,2.1.0,275607,P1752351427893,false,0,,,,,,,,
6872c3db7ccbcb9157f6fdb7,comprehension,cassette,2,2,images/cassette.jpg,images/hammock.jpg,images/cassette.jpg,images/tape.jpg,images/book.jpg,PC,3968,<h3>Which is the cassette?</h3>,1,html-button-response,80,2.1.0,279577,P1752351427893,true,0,,,,,,,,
6872c3dd7ccbcb9157f6fdb9,comprehension,carousel,2,1,images/carousel.jpg,images/carousel.jpg,images/dish.jpg,images/carriage.jpg,images/melon.jpg,PC,2446,<h3>Which is the carousel?</h3>,0,html-button-response,81,2.1.0,282026,P1752351427893,true,0,,,,,,,,
6872c3e07ccbcb9157f6fdbb,comprehension,blender,2,4,images/blender.jpg,images/trampoline.jpg,images/blind.jpg,images/mailbox.jpg,images/blender.jpg,PC,2063,<h3>Which is the blender?</h3>,3,html-button-response,82,2.1.0,284091,P1752351427893,true,0,,,,,,,,
6872c3e47ccbcb9157f6fdbd,comprehension,cornbread,2,2,images/cornbread.jpg,images/wreath.jpg,images/cornbread.jpg,images/organ.jpg,images/corn.jpg,PC,4813,<h3>Which is the cornbread?</h3>,3,html-button-response,83,2.1.0,288908,P1752351427893,false,0,,,,,,,,
6872c3e77ccbcb9157f6fdbf,comprehension,treasure,2,2,images/treasure.jpg,images/gift.jpg,images/treasure.jpg,images/rope.jpg,images/lamp.jpg,PC,3031,<h3>Which is the treasure?</h3>,0,html-button-response,84,2.1.0,291942,P1752351427893,false,0,,,,,,,,
6872c3ef7ccbcb9157f6fdc1,comprehension,foam,2,4,images/foam.jpg,images/quilt.jpg,images/float.jpg,images/asparagus.jpg,images/foam.jpg,PC,8011,<h3>Which is the foam?</h3>,3,html-button-response,85,2.1.0,299957,P1752351427893,true,0,,,,,,,,
6872c3f67ccbcb9157f6fdc3,comprehension,caramel,2,3,images/caramel.jpg,images/warthog.jpg,images/amber.jpg,images/caramel.jpg,images/olive.jpg,PC,6711,<h3>Which is the caramel?</h3>,1,html-button-response,86,2.1.0,306671,P1752351427893,false,0,,,,,,,,
6872c3fc7ccbcb9157f6fdc5,comprehension,squash,2,1,images/squash.jpg,images/squash.jpg,images/branch.jpg,images/gazelle.jpg,images/pumpkin.jpg,PC,5683,<h3>Which is the squash?</h3>,1,html-button-response,87,2.1.0,312356,P1752351427893,false,0,,,,,,,,
6872c4007ccbcb9157f6fdc7,comprehension,omelet,2,1,images/omelet.jpg,images/omelet.jpg,images/trunk.jpg,images/pancake.jpg,images/clay.jpg,PC,4180,<h3>Which is the omelet?</h3>,0,html-button-response,88,2.1.0,316539,P1752351427893,true,0,,,,,,,,
6872c4037ccbcb9157f6fdc9,comprehension,sunflower,2,3,images/sunflower.jpg,images/rim.jpg,images/pinball.jpg,images/sunflower.jpg,images/pineapple.jpg,PC,3030,<h3>Which is the sunflower?</h3>,2,html-button-response,89,2.1.0,319573,P1752351427893,true,0,,,,,,,,
6872c4087ccbcb9157f6fdcb,comprehension,pitcher,2,1,images/pitcher.jpg,images/pitcher.jpg,images/tumbleweed.jpg,images/batter.jpg,images/medal.jpg,PC,5211,<h3>Which is the pitcher?</h3>,0,html-button-response,90,2.1.0,324787,P1752351427893,true,0,,,,,,,,
6872c4107ccbcb9157f6fdcd,comprehension,teapot,2,4,images/teapot.jpg,images/teacup.jpg,images/bookmark.jpg,images/brake.jpg,images/teapot.jpg,PC,7482,<h3>Which is the teapot?</h3>,3,html-button-response,91,2.1.0,332271,P1752351427893,true,0,,,,,,,,
6872c4157ccbcb9157f6fdcf,comprehension,candlestick,2,1,images/candlestick.jpg,images/candlestick.jpg,images/egg.jpg,images/orangutan.jpg,images/candle.jpg,PC,4913,<h3>Which is the candlestick?</h3>,3,html-button-response,92,2.1.0,337187,P1752351427893,false,0,,,,,,,,
6872c4177ccbcb9157f6fdd1,comprehension,gutter,3,2,images/gutter.jpg,images/porthole.jpg,images/gutter.jpg,images/almond.jpg,images/filter.jpg,PC,2697,<h3>Which is the gutter?</h3>,3,html-button-response,93,2.1.0,339887,P1752351427893,false,0,,,,,,,,
6872c41a7ccbcb9157f6fdd3,comprehension,oil,3,2,images/oil.jpg,images/grain.jpg,images/oil.jpg,images/gel.jpg,images/bassinet.jpg,PC,2447,<h3>Which is the oil?</h3>,0,html-button-response,94,2.1.0,342338,P1752351427893,false,0,,,,,,,,
6872c41c7ccbcb9157f6fdd5,comprehension,antenna,3,4,images/antenna.jpg,images/stem.jpg,images/pinecone.jpg,images/backgammon.jpg,images/antenna.jpg,PC,2381,<h3>Which is the antenna?</h3>,2,html-button-response,95,2.1.0,344722,P1752351427893,false,0,,,,,,,,
6872c4207ccbcb9157f6fdd7,comprehension,net,3,2,images/net.jpg,images/hydrant.jpg,images/net.jpg,images/tee.jpg,images/domino.jpg,PC,3778,<h3>Which is the net?</h3>,0,html-button-response,96,2.1.0,348503,P1752351427893,false,0,,,,,,,,
6872c4247ccbcb9157f6fdd9,comprehension,fruitcake,3,3,images/fruitcake.jpg,images/anvil.jpg,images/fudge.jpg,images/fruitcake.jpg,images/dough.jpg,PC,4080,<h3>Which is the fruitcake?</h3>,2,html-button-response,97,2.1.0,352587,P1752351427893,true,0,,,,,,,,
6872c42a7ccbcb9157f6fddb,comprehension,coaster,3,2,images/coaster.jpg,images/card.jpg,images/coaster.jpg,images/hummingbird.jpg,images/painting.jpg,PC,6144,<h3>Which is the coaster?</h3>,3,html-button-response,98,2.1.0,358735,P1752351427893,false,0,,,,,,,,
6872c4317ccbcb9157f6fddd,comprehension,tuxedo,3,4,images/tuxedo.jpg,images/moccasin.jpg,images/suit.jpg,images/stroller.jpg,images/tuxedo.jpg,PC,6548,<h3>Which is the tuxedo?</h3>,3,html-button-response,99,2.1.0,365285,P1752351427893,true,0,,,,,,,,
6872c4377ccbcb9157f6fddf,comprehension,buffet,3,3,images/buffet.jpg,images/rhubarb.jpg,images/crib.jpg,images/buffet.jpg,images/counter.jpg,PC,6180,<h3>Which is the buffet?</h3>,2,html-button-response,100,2.1.0,371469,P1752351427893,true,0,,,,,,,,
6872c43d7ccbcb9157f6fde1,comprehension,telescope,3,3,images/telescope.jpg,images/anklet.jpg,images/windshield.jpg,images/telescope.jpg,images/tripod.jpg,PC,6213,<h3>Which is the telescope?</h3>,2,html-button-response,101,2.1.0,377684,P1752351427893,true,0,,,,,,,,
6872c4447ccbcb9157f6fde3,comprehension,bouquet,3,4,images/bouquet.jpg,images/submarine.jpg,images/centerpiece.jpg,images/bandanna.jpg,images/bouquet.jpg,PC,7030,<h3>Which is the bouquet?</h3>,1,html-button-response,102,2.1.0,384718,P1752351427893,false,0,,,,,,,,
6872c4497ccbcb9157f6fde5,comprehension,clothespin,3,4,images/clothespin.jpg,images/fondue.jpg,images/toothpick.jpg,images/volleyball.jpg,images/clothespin.jpg,PC,4963,<h3>Which is the clothespin?</h3>,2,html-button-response,103,2.1.0,389685,P1752351427893,false,0,,,,,,,,
6872c44f7ccbcb9157f6fde7,comprehension,cloak,3,4,images/cloak.jpg,images/hood.jpg,images/cinnamon.jpg,images/jellyfish.jpg,images/cloak.jpg,PC,6162,<h3>Which is the cloak?</h3>,2,html-button-response,104,2.1.0,395851,P1752351427893,false,0,,,,,,,,
6872c4537ccbcb9157f6fde9,comprehension,tulip,3,1,images/tulip.jpg,images/tulip.jpg,images/hubcap.jpg,images/glove.jpg,images/rose.jpg,PC,3560,<h3>Which is the tulip?</h3>,3,html-button-response,105,2.1.0,399415,P1752351427893,false,0,,,,,,,,
6872c4577ccbcb9157f6fdeb,comprehension,hoe,4,1,images/hoe.jpg,images/hoe.jpg,images/peg.jpg,images/dustpan.jpg,images/beaker.jpg,PC,4031,<h3>Which is the hoe?</h3>,1,html-button-response,106,2.1.0,403448,P1752351427893,false,0,,,,,,,,
6872c45a7ccbcb9157f6fded,comprehension,prism,4,1,images/prism.jpg,images/prism.jpg,images/chinchilla.jpg,images/subway.jpg,images/radar.jpg,PC,3265,<h3>Which is the prism?</h3>,1,html-button-response,107,2.1.0,406715,P1752351427893,false,0,,,,,,,,
6872c45a7ccbcb9157f6fdef,comprehension,kimono,4,3,images/kimono.jpg,images/turntable.jpg,images/cardigan.jpg,images/kimono.jpg,images/cable.jpg,PC,,,,html-button-response,108,2.1.0,406720,P1752351427893,false,0,,,,,,,,
6872c45a7ccbcb9157f6fdf1,comprehension,pistachio,4,4,images/pistachio.jpg,images/bagpipe.jpg,images/avocado.jpg,images/taco.jpg,images/pistachio.jpg,PC,,,,html-button-response,111,2.1.0,406725,P1752351427893,false,0,,,,,,,,
6872c45a7ccbcb9157f6fdf3,comprehension,aloe,4,2,images/aloe.jpg,images/banner.jpg,images/aloe.jpg,images/cactus.jpg,images/bracket.jpg,PC,,,,html-button-response,109,2.1.0,406721,P1752351427893,false,0,,,,,,,,
6872c45a7ccbcb9157f6fdf5,comprehension,cymbal,4,1,images/cymbal.jpg,images/cymbal.jpg,images/ferry.jpg,images/kaleidoscope.jpg,images/mallet.jpg,PC,,,,html-button-response,110,2.1.0,406724,P1752351427893,false,0,,,,,,,,
6872c45a7ccbcb9157f6fdf7,comprehension,artichoke,4,2,images/artichoke.jpg,images/leek.jpg,images/artichoke.jpg,images/sunroof.jpg,images/cello.jpg,PC,,,,html-button-response,113,2.1.0,406728,P1752351427893,false,0,,,,,,,,
6872c45a7ccbcb9157f6fdf9,comprehension,stretcher,4,2,images/stretcher.jpg,images/drill.jpg,images/stretcher.jpg,images/thermostat.jpg,images/vase.jpg,PC,,,,html-button-response,112,2.1.0,406727,P1752351427893,false,0,,,,,,,,
6872c45a7ccbcb9157f6fdfb,comprehension,tapestry,4,3,images/tapestry.jpg,images/leggings.jpg,images/backdrop.jpg,images/tapestry.jpg,images/forklift.jpg,PC,,,,html-button-response,114,2.1.0,406730,P1752351427893,false,0,,,,,,,,
6872c45a7ccbcb9157f6fdfd,comprehension,sorbet,4,2,images/sorbet.jpg,images/tamale.jpg,images/sorbet.jpg,images/palette.jpg,images/chive.jpg,PC,,,,html-button-response,115,2.1.0,406731,P1752351427893,false,0,,,,,,,,
6872c45a7ccbcb9157f6fdff,comprehension,scaffolding,4,2,images/scaffolding.jpg,images/veil.jpg,images/scaffolding.jpg,images/satellite.jpg,images/antelope.jpg,PC,,,,html-button-response,116,2.1.0,406733,P1752351427893,false,0,,,,,,,,
6872c45a7ccbcb9157f6fe01,comprehension,gondola,4,3,images/gondola.jpg,images/trolley.jpg,images/charger.jpg,images/gondola.jpg,images/clipboard.jpg,PC,,,,html-button-response,117,2.1.0,406735,P1752351427893,false,0,,,,,,,,
6872c45a7ccbcb9157f6fe03,comprehension,bamboo,4,1,images/bamboo.jpg,images/bamboo.jpg,images/yacht.jpg,images/lumber.jpg,images/apron.jpg,PC,,,,html-button-response,118,2.1.0,406736,P1752351427893,false,0,,,,,,,,
6872c8a87ccbcb9157f6fe05,,,,,,,,,,,1097878,,,survey-html-form,1,2.1.0,1099322,P1752351837056,,0,3,male,yes,,,,,P008
6872c8b07ccbcb9157f6fe07,production,ball,0,,images/ball.jpg,,,,,PC,6146,,,survey-html-form,3,2.1.0,1107753,P1752351837056,true,0,,,,ball,ball,ball,ball,
6872c8b57ccbcb9157f6fe09,production,wheel,0,,images/wheel.jpg,,,,,PC,4634,,,survey-html-form,4,2.1.0,1112391,P1752351837056,true,0,,,,wheel,wheel,wheel,wheel,
6872c8bc7ccbcb9157f6fe0b,production,carrot,1,,images/carrot.jpg,,,,,PC,5684,,,survey-html-form,6,2.1.0,1119439,P1752351837056,true,0,,,,carrot,carrot,carrot,carrot,
6872c8c77ccbcb9157f6fe0d,production,cake,1,,images/cake.jpg,,,,,PC,11214,,,survey-html-form,7,2.1.0,1130658,P1752351837056,false,0,,,,salad,salad,salad,cake,
6872c8e27ccbcb9157f6fe0f,production,turkey,1,,images/turkey.jpg,,,,,PC,26531,,,survey-html-form,8,2.1.0,1157193,P1752351837056,false,0,,,,ostrich,ostrich,ostrich,turkey,
6872c8ea7ccbcb9157f6fe11,production,squirrel,1,,images/squirrel.jpg,,,,,PC,7867,,,survey-html-form,9,2.1.0,1165065,P1752351837056,false,0,,,,rabbit,rabbit,rabbit,squirrel,
6872c8f67ccbcb9157f6fe13,production,pie,1,,images/pie.jpg,,,,,PC,12796,,,survey-html-form,10,2.1.0,1177865,P1752351837056,false,0,,,,idk,idk,idk,pie,
6872c8fe7ccbcb9157f6fe15,production,marshmallow,1,,images/marshmallow.jpg,,,,,PC,7312,,,survey-html-form,11,2.1.0,1185181,P1752351837056,false,0,,,,idk,idk,idk,marshmallow,
6872c9117ccbcb9157f6fe17,production,shower,1,,images/shower.jpg,,,,,PC,19569,,,survey-html-form,12,2.1.0,1204754,P1752351837056,false,0,,,,bathroom,bathroom,bathroom,shower,
6872c91d7ccbcb9157f6fe19,comprehension,ant,0,2,images/ant.jpg,images/raspberry.jpg,images/ant.jpg,images/muffin.jpg,images/mint.jpg,PC,6331,<h3>Which is the ant?</h3>,1,html-button-response,64,2.1.0,1215928,P1752351837056,true,0,,,,,,,,
6872c9207ccbcb9157f6fe1b,comprehension,duck,0,4,images/duck.jpg,images/ladder.jpg,images/snake.jpg,images/tongue.jpg,images/duck.jpg,PC,3327,<h3>Which is the duck?</h3>,3,html-button-response,65,2.1.0,1219258,P1752351837056,true,0,,,,,,,,
6872c9237ccbcb9157f6fe1d,comprehension,ship,1,2,images/ship.jpg,images/nose.jpg,images/ship.jpg,images/boat.jpg,images/zucchini.jpg,PC,1962,<h3>Which is the ship?</h3>,3,html-button-response,67,2.1.0,1222577,P1752351837056,false,0,,,,,,,,
6872c92a7ccbcb9157f6fe1f,comprehension,puddle,1,4,images/puddle.jpg,images/bubble.jpg,images/salami.jpg,images/baseball.jpg,images/puddle.jpg,PC,6778,<h3>Which is the puddle?</h3>,3,html-button-response,68,2.1.0,1229359,P1752351837056,true,0,,,,,,,,
6872c92a7ccbcb9157f6fe21,comprehension,pajamas,1,4,images/pajamas.jpg,images/groundhog.jpg,images/pants.jpg,images/cage.jpg,images/pajamas.jpg,PC,297,<h3>Which is the pajamas?</h3>,3,html-button-response,69,2.1.0,1229658,P1752351837056,true,0,,,,,,,,
6872c92b7ccbcb9157f6fe23,comprehension,sink,1,2,images/sink.jpg,images/stair.jpg,images/sink.jpg,images/toilet.jpg,images/knitting.jpg,PC,750,<h3>Which is the sink?</h3>,3,html-button-response,70,2.1.0,1230410,P1752351837056,false,0,,,,,,,,
6872c9337ccbcb9157f6fe25,comprehension,cheese,1,4,images/cheese.jpg,images/hippopotamus.jpg,images/butter.jpg,images/mud.jpg,images/cheese.jpg,PC,8030,<h3>Which is the cheese?</h3>,3,html-button-response,71,2.1.0,1238444,P1752351837056,true,0,,,,,,,,
6872c9367ccbcb9157f6fe27,comprehension,rice,1,4,images/rice.jpg,images/box.jpg,images/dice.jpg,images/bedpost.jpg,images/rice.jpg,PC,3444,<h3>Which is the rice?</h3>,3,html-button-response,72,2.1.0,1241892,P1752351837056,true,0,,,,,,,,
6872c93b7ccbcb9157f6fe29,comprehension,watermelon,1,4,images/watermelon.jpg,images/screwdriver.jpg,images/strawberry.jpg,images/crane.jpg,images/watermelon.jpg,PC,4748,<h3>Which is the watermelon?</h3>,3,html-button-response,73,2.1.0,1246644,P1752351837056,true,0,,,,,,,,
6872c93f7ccbcb9157f6fe2b,comprehension,seagull,1,1,images/seagull.jpg,images/seagull.jpg,images/lobster.jpg,images/pigeon.jpg,images/perfume.jpg,PC,4195,<h3>Which is the seagull?</h3>,0,html-button-response,74,2.1.0,1250842,P1752351837056,true,0,,,,,,,,
6872c9467ccbcb9157f6fe2d,comprehension,horn,1,4,images/horn.jpg,images/ladybug.jpg,images/bone.jpg,images/chin.jpg,images/horn.jpg,PC,6461,<h3>Which is the horn?</h3>,3,html-button-response,75,2.1.0,1257308,P1752351837056,true,0,,,,,,,,
6872c9517ccbcb9157f6fe2f,comprehension,potato,1,2,images/potato.jpg,images/glasses.jpg,images/potato.jpg,images/pot.jpg,images/dragonfly.jpg,PC,10846,<h3>Which is the potato?</h3>,1,html-button-response,76,2.1.0,1268158,P1752351837056,true,0,,,,,,,,
6872c9557ccbcb9157f6fe31,comprehension,hamster,1,1,images/hamster.jpg,images/hamster.jpg,images/tadpole.jpg,images/skirt.jpg,images/rabbit.jpg,PC,4545,<h3>Which is the hamster?</h3>,1,html-button-response,77,2.1.0,1272707,P1752351837056,false,0,,,,,,,,
6872c95f7ccbcb9157f6fe33,comprehension,scoop,1,4,images/scoop.jpg,images/sauce.jpg,images/statue.jpg,images/cauliflower.jpg,images/scoop.jpg,PC,9245,<h3>Which is the scoop?</h3>,3,html-button-response,78,2.1.0,1281956,P1752351837056,true,0,,,,,,,,
6872c96b7ccbcb9157f6fe35,comprehension,elbow,1,4,images/elbow.jpg,images/gorilla.jpg,images/bed.jpg,images/arm.jpg,images/elbow.jpg,PC,12629,<h3>Which is the elbow?</h3>,3,html-button-response,79,2.1.0,1294589,P1752351837056,true,0,,,,,,,,
6872c9707ccbcb9157f6fe37,comprehension,bulldozer,2,1,images/bulldozer.jpg,images/bulldozer.jpg,images/orange.jpg,images/tractor.jpg,images/eggplant.jpg,PC,4778,<h3>Which is the bulldozer?</h3>,0,html-button-response,80,2.1.0,1299371,P1752351837056,true,0,,,,,,,,
6872c9747ccbcb9157f6fe39,comprehension,fan,2,1,images/fan.jpg,images/fan.jpg,images/boulder.jpg,images/chipmunk.jpg,images/album.jpg,PC,3864,<h3>Which is the fan?</h3>,0,html-button-response,81,2.1.0,1303237,P1752351837056,true,0,,,,,,,,
6872c97f7ccbcb9157f6fe3b,comprehension,pump,2,1,images/pump.jpg,images/pump.jpg,images/coat.jpg,images/scarf.jpg,images/plug.jpg,PC,10646,<h3>Which is the pump?</h3>,0,html-button-response,82,2.1.0,1313887,P1752351837056,true,0,,,,,,,,
6872c9867ccbcb9157f6fe3d,comprehension,trumpet,2,1,images/trumpet.jpg,images/trumpet.jpg,images/coleslaw.jpg,images/flute.jpg,images/violin.jpg,PC,7829,<h3>Which is the trumpet?</h3>,0,html-button-response,83,2.1.0,1321720,P1752351837056,true,0,,,,,,,,
6872c98b7ccbcb9157f6fe3f,comprehension,teabag,2,4,images/teabag.jpg,images/fingerprint.jpg,images/tea.jpg,images/braid.jpg,images/teabag.jpg,PC,4913,<h3>Which is the teabag?</h3>,1,html-button-response,84,2.1.0,1326637,P1752351837056,false,0,,,,,,,,
6872c9917ccbcb9157f6fe41,comprehension,omelet,2,3,images/omelet.jpg,images/trunk.jpg,images/clay.jpg,images/omelet.jpg,images/pancake.jpg,PC,6144,<h3>Which is the omelet?</h3>,3,html-button-response,85,2.1.0,1332784,P1752351837056,false,0,,,,,,,,
6872c9947ccbcb9157f6fe43,comprehension,teapot,2,3,images/teapot.jpg,images/teacup.jpg,images/brake.jpg,images/teapot.jpg,images/bookmark.jpg,PC,3048,<h3>Which is the teapot?</h3>,2,html-button-response,86,2.1.0,1335835,P1752351837056,true,0,,,,,,,,
6872c99d7ccbcb9157f6fe45,comprehension,map,2,1,images/map.jpg,images/map.jpg,images/ruby.jpg,images/dishwasher.jpg,images/marker.jpg,PC,8546,<h3>Which is the map?</h3>,0,html-button-response,87,2.1.0,1344385,P1752351837056,true,0,,,,,,,,
6872c9a87ccbcb9157f6fe47,comprehension,blender,2,4,images/blender.jpg,images/blind.jpg,images/trampoline.jpg,images/mailbox.jpg,images/blender.jpg,PC,10813,<h3>Which is the blender?</h3>,3,html-button-response,88,2.1.0,1355202,P1752351837056,true,0,,,,,,,,
6872c9bc7ccbcb9157f6fe49,comprehension,koala,2,3,images/koala.jpg,images/panda.jpg,images/backscratcher.jpg,images/koala.jpg,images/bee.jpg,PC,20591,<h3>Which is the koala?</h3>,2,html-button-response,89,2.1.0,1375796,P1752351837056,true,0,,,,,,,,
6872c9c17ccbcb9157f6fe4b,comprehension,treasure,2,4,images/treasure.jpg,images/rope.jpg,images/lamp.jpg,images/gift.jpg,images/treasure.jpg,PC,4867,<h3>Which is the treasure?</h3>,2,html-button-response,90,2.1.0,1380664,P1752351837056,false,0,,,,,,,,
6872c9c67ccbcb9157f6fe4d,comprehension,ski,2,4,images/ski.jpg,images/pincushion.jpg,images/ice.jpg,images/suitcase.jpg,images/ski.jpg,PC,4612,<h3>Which is the ski?</h3>,2,html-button-response,91,2.1.0,1385279,P1752351837056,false,0,,,,,,,,
6872c9db7ccbcb9157f6fe4f,comprehension,typewriter,2,3,images/typewriter.jpg,images/sunglasses.jpg,images/drumstick.jpg,images/typewriter.jpg,images/printer.jpg,PC,21431,<h3>Which is the typewriter?</h3>,2,html-button-response,92,2.1.0,1406714,P1752351837056,true,0,,,,,,,,
6872c9e47ccbcb9157f6fe51,comprehension,footbath,3,2,images/footbath.jpg,images/rhinoceros.jpg,images/footbath.jpg,images/vest.jpg,images/trough.jpg,PC,8244,<h3>Which is the footbath?</h3>,1,html-button-response,93,2.1.0,1414962,P1752351837056,true,0,,,,,,,,
6872c9e87ccbcb9157f6fe53,comprehension,oil,3,2,images/oil.jpg,images/bassinet.jpg,images/oil.jpg,images/grain.jpg,images/gel.jpg,PC,4512,<h3>Which is the oil?</h3>,3,html-button-response,94,2.1.0,1419478,P1752351837056,false,0,,,,,,,,
6872c9ee7ccbcb9157f6fe55,comprehension,clothespin,3,4,images/clothespin.jpg,images/fondue.jpg,images/volleyball.jpg,images/toothpick.jpg,images/clothespin.jpg,PC,5446,<h3>Which is the clothespin?</h3>,2,html-button-response,95,2.1.0,1424929,P1752351837056,false,0,,,,,,,,
6872c9f27ccbcb9157f6fe57,comprehension,barrel,3,3,images/barrel.jpg,images/bucket.jpg,images/shelf.jpg,images/barrel.jpg,images/anteater.jpg,PC,4329,<h3>Which is the barrel?</h3>,2,html-button-response,96,2.1.0,1429261,P1752351837056,true,0,,,,,,,,
6872c9f77ccbcb9157f6fe59,comprehension,net,3,3,images/net.jpg,images/domino.jpg,images/tee.jpg,images/net.jpg,images/hydrant.jpg,PC,5030,<h3>Which is the net?</h3>,2,html-button-response,97,2.1.0,1434294,P1752351837056,true,0,,,,,,,,
6872c9fa7ccbcb9157f6fe5b,comprehension,fruitcake,3,1,images/fruitcake.jpg,images/fruitcake.jpg,images/fudge.jpg,images/anvil.jpg,images/dough.jpg,PC,3547,<h3>Which is the fruitcake?</h3>,3,html-button-response,98,2.1.0,1437845,P1752351837056,false,0,,,,,,,,
6872ca0a7ccbcb9157f6fe5d,comprehension,cloak,3,3,images/cloak.jpg,images/hood.jpg,images/cinnamon.jpg,images/cloak.jpg,images/jellyfish.jpg,PC,15394,<h3>Which is the cloak?</h3>,2,html-button-response,99,2.1.0,1453243,P1752351837056,true,0,,,,,,,,
6872ca257ccbcb9157f6fe5f,comprehension,latch,3,3,images/latch.jpg,images/microwave.jpg,images/umbrella.jpg,images/latch.jpg,images/lock.jpg,PC,27494,<h3>Which is the latch?</h3>,0,html-button-response,100,2.1.0,1480741,P1752351837056,false,0,,,,,,,,
6872ca2f7ccbcb9157f6fe61,comprehension,thermos,3,2,images/thermos.jpg,images/firewood.jpg,images/thermos.jpg,images/coral.jpg,images/oilcan.jpg,PC,9596,<h3>Which is the thermos?</h3>,3,html-button-response,101,2.1.0,1490341,P1752351837056,false,0,,,,,,,,
6872ca517ccbcb9157f6fe63,comprehension,prune,3,3,images/prune.jpg,images/headrest.jpg,images/jukebox.jpg,images/prune.jpg,images/raisin.jpg,PC,34341,<h3>Which is the prune?</h3>,0,html-button-response,102,2.1.0,1524684,P1752351837056,false,0,,,,,,,,
6872ca637ccbcb9157f6fe65,comprehension,blower,3,3,images/blower.jpg,images/buggy.jpg,images/burner.jpg,images/blower.jpg,images/papaya.jpg,PC,18133,<h3>Which is the blower?</h3>,2,html-button-response,103,2.1.0,1542819,P1752351837056,true,0,,,,,,,,
6872ca727ccbcb9157f6fe67,comprehension,sloth,3,3,images/sloth.jpg,images/incense.jpg,images/donkey.jpg,images/sloth.jpg,images/clam.jpg,PC,14528,<h3>Which is the sloth?</h3>,2,html-button-response,104,2.1.0,1557352,P1752351837056,true,0,,,,,,,,
6872ca797ccbcb9157f6fe69,comprehension,tulip,3,2,images/tulip.jpg,images/glove.jpg,images/tulip.jpg,images/rose.jpg,images/hubcap.jpg,PC,6861,<h3>Which is the tulip?</h3>,3,html-button-response,105,2.1.0,1564218,P1752351837056,false,0,,,,,,,,
6872ca817ccbcb9157f6fe6b,comprehension,bobsled,4,3,images/bobsled.jpg,images/cilantro.jpg,images/sidecar.jpg,images/bobsled.jpg,images/dip.jpg,PC,8063,<h3>Which is the bobsled?</h3>,2,html-button-response,106,2.1.0,1572284,P1752351837056,true,0,,,,,,,,
6872ca8a7ccbcb9157f6fe6d,comprehension,mulch,4,4,images/mulch.jpg,images/compost.jpg,images/lantern.jpg,images/clarinet.jpg,images/mulch.jpg,PC,8661,<h3>Which is the mulch?</h3>,3,html-button-response,107,2.1.0,1580949,P1752351837056,true,0,,,,,,,,
6872caa07ccbcb9157f6fe6f,comprehension,turbine,4,3,images/turbine.jpg,images/tab.jpg,images/pesto.jpg,images/turbine.jpg,images/generator.jpg,PC,22129,<h3>Which is the turbine?</h3>,3,html-button-response,108,2.1.0,1603081,P1752351837056,false,0,,,,,,,,
6872caad7ccbcb9157f6fe71,comprehension,sauerkraut,4,2,images/sauerkraut.jpg,images/clove.jpg,images/sauerkraut.jpg,images/potpourri.jpg,images/dashboard.jpg,PC,13561,<h3>Which is the sauerkraut?</h3>,1,html-button-response,109,2.1.0,1616646,P1752351837056,true,0,,,,,,,,
6872caf17ccbcb9157f6fe73,comprehension,taillight,4,4,images/taillight.jpg,images/luggage.jpg,images/sushi.jpg,images/bumper.jpg,images/taillight.jpg,PC,67342,<h3>Which is the taillight?</h3>,0,html-button-response,110,2.1.0,1683992,P1752351837056,false,0,,,,,,,,
6872caf17ccbcb9157f6fe75,comprehension,grate,4,3,images/grate.jpg,images/reel.jpg,images/crate.jpg,images/grate.jpg,images/tuba.jpg,PC,147,<h3>Which is the grate?</h3>,0,html-button-response,111,2.1.0,1684142,P1752351837056,false,0,,,,,,,,
